episode,global_step,scene,length,return,success,collision,goal_distance,replay_size,curriculum_phase,initial_state_phase,initial_state_name,rl_gate_alpha_mean,distance_gate_alpha_mean,intrinsic_exploration_return,replay_labeled_transitions,cross_track_rmse,precision_constraint_cost_mean_square,precision_constraint_target_mean_square,precision_constraint_violation,precision_constraint_multiplier_before,precision_constraint_multiplier,precision_constraint_feasible,covariance_scale_0_mean,covariance_scale_0_std,covariance_scale_1_mean,covariance_scale_1_std
284,52137,high_dynamic_sweep_l56__nominal_seen,113,101.99219593908376,True,False,0.22286204190047468,52137,uniform,disabled,configured_initial,1.0,1.0,0.0,113,0.07285200617627736,0.0053074148039083556,0.0016,0.0037074148039083557,0.0,0.0,False,1.0,0.0,1.0,0.0
285,52302,high_dynamic_accel_turn_l56__long_delay_seen,165,116.5062440282129,True,False,0.24783685060858332,52302,uniform,disabled,configured_initial,1.0,1.0,0.0,165,0.06801763797049915,0.004626399075085887,0.0016,0.003026399075085887,0.0,0.0,False,1.0,0.0,1.0,0.0
286,52435,high_dynamic_chicane_l56__high_mass_seen,133,106.30364801609738,True,False,0.22616893205431907,52435,uniform,disabled,configured_initial,1.0,1.0,0.0,133,0.12462961063499721,0.015532539847031011,0.0016,0.01393253984703101,0.0,0.0,False,1.0,0.0,1.0,0.0
287,52555,high_dynamic_accel_straight_l56__long_delay_seen,120,99.83902801626294,True,False,0.2452678466582288,52555,uniform,disabled,configured_initial,1.0,1.0,0.0,120,0.041873126079098905,0.0017533586876361128,0.0016,0.0001533586876361127,0.0,0.0,False,1.0,0.0,1.0,0.0
288,52692,high_dynamic_chicane_l56__long_delay_seen,137,106.16749328947179,True,False,0.24229713553351015,52692,uniform,disabled,configured_initial,1.0,1.0,0.0,137,0.12037678546960646,0.014490570479995657,0.0016,0.012890570479995657,0.0,0.0,False,1.0,0.0,1.0,0.0
289,52829,high_dynamic_chicane_l56__high_mass_seen,137,106.0925016467898,True,False,0.21293721557751402,52829,uniform,disabled,configured_initial,1.0,1.0,0.0,137,0.12933128806215966,0.016726582071817323,0.0016,0.015126582071817322,0.0,0.0,False,1.0,0.0,1.0,0.0
290,52948,high_dynamic_sweep_l56__high_mass_seen,119,101.98970197448367,True,False,0.2110538115290159,52948,uniform,disabled,configured_initial,1.0,1.0,0.0,119,0.07945458246224898,0.006313030674250323,0.0016,0.004713030674250323,0.0,0.0,False,1.0,0.0,1.0,0.0
291,53065,high_dynamic_accel_straight_l56__long_delay_seen,117,99.1306572921855,True,False,0.23074718246757867,53065,uniform,disabled,configured_initial,1.0,1.0,0.0,117,0.07455833818428081,0.005558945792801586,0.0016,0.003958945792801586,0.0,0.0,False,1.0,0.0,1.0,0.0
292,53181,high_dynamic_accel_straight_l56__high_mass_seen,116,99.37110481879104,True,False,0.2270886562027486,53181,uniform,disabled,configured_initial,1.0,1.0,0.0,116,0.06224601785345639,0.003874566738612812,0.0016,0.002274566738612812,0.0,0.0,False,1.0,0.0,1.0,0.0
293,53333,high_dynamic_chicane_l56__low_friction_seen,152,104.98923231613833,True,False,0.20458086474567377,53333,uniform,disabled,configured_initial,1.0,1.0,0.0,152,0.12879183474725733,0.01658733669756484,0.0016,0.01498733669756484,0.0,0.0,False,1.0,0.0,1.0,0.0
294,53475,high_dynamic_chicane_l56__long_delay_seen,142,105.69330122682774,True,False,0.21712285050746574,53475,uniform,disabled,configured_initial,1.0,1.0,0.0,142,0.12725490556516195,0.016193810990398284,0.0016,0.014593810990398283,0.0,0.0,False,1.0,0.0,1.0,0.0
295,53589,high_dynamic_sweep_l56__high_mass_seen,114,102.36972472946891,True,False,0.2044622456565959,53589,uniform,disabled,configured_initial,1.0,1.0,0.0,114,0.0720100471286916,0.005185446887476386,0.0016,0.0035854468874763857,0.0,0.0,False,1.0,0.0,1.0,0.0
296,53708,high_dynamic_accel_straight_l56__high_mass_seen,119,99.90612095944499,True,False,0.24423724802028854,53708,uniform,disabled,configured_initial,1.0,1.0,0.0,119,0.04923888913645981,0.0024244682033925796,0.0016,0.0008244682033925795,0.0,0.0,False,1.0,0.0,1.0,0.0
297,53826,high_dynamic_sweep_l56__long_delay_seen,118,102.71172489887878,True,False,0.2129127730179917,53826,uniform,disabled,configured_initial,1.0,1.0,0.0,118,0.05823618321052163,0.0033914530349294417,0.0016,0.0017914530349294416,0.0,0.0,False,1.0,0.0,1.0,0.0
298,53978,high_dynamic_chicane_l56__low_friction_seen,152,103.4802189162281,True,False,0.2401944091028841,53978,uniform,disabled,configured_initial,1.0,1.0,0.0,152,0.13749273887651473,0.018904253243765462,0.0016,0.01730425324376546,0.0,0.0,False,1.0,0.0,1.0,0.0
299,54155,high_dynamic_accel_turn_l56__low_friction_seen,177,113.51161431819102,True,False,0.2452774958052677,54155,uniform,disabled,configured_initial,1.0,1.0,0.0,177,0.09469108904027815,0.008966402343633885,0.0016,0.007366402343633885,0.0,0.0,False,1.0,0.0,1.0,0.0
300,54272,high_dynamic_sweep_l56__high_mass_seen,117,101.62211024333222,True,False,0.23285300552409013,54272,uniform,disabled,configured_initial,1.0,1.0,0.0,117,0.07539753423003487,0.00568478816796928,0.0016,0.00408478816796928,0.0,0.0,False,1.0,0.0,1.0,0.0
301,54388,high_dynamic_sweep_l56__long_delay_seen,116,101.58425032916752,True,False,0.24388185032903895,54388,uniform,disabled,configured_initial,1.0,1.0,0.0,116,0.07283359942262584,0.005304733204855522,0.0016,0.0037047332048555223,0.0,0.0,False,1.0,0.0,1.0,0.0
302,54532,high_dynamic_chicane_l56__low_friction_seen,144,105.99514718868502,True,False,0.20931591888072623,54532,uniform,disabled,configured_initial,1.0,1.0,0.0,144,0.12084295344205807,0.014603019396599415,0.0016,0.013003019396599414,0.0,0.0,False,1.0,0.0,1.0,0.0
303,54661,high_dynamic_sweep_l56__low_friction_seen,129,102.39746529543903,True,False,0.23531818364606846,54661,uniform,disabled,configured_initial,1.0,1.0,0.0,129,0.05887693027416628,0.0034664929185090378,0.0016,0.0018664929185090377,0.0,0.0,False,1.0,0.0,1.0,0.0
304,54804,high_dynamic_chicane_l56__high_mass_seen,143,104.20630356141442,True,False,0.23139615818394918,54804,uniform,disabled,configured_initial,1.0,1.0,0.0,143,0.1379110952921327,0.019019470204675704,0.0016,0.017419470204675703,0.0,0.0,False,1.0,0.0,1.0,0.0
305,54970,high_dynamic_accel_turn_l56__long_delay_seen,166,114.98615449264412,True,False,0.2418477181576389,54970,uniform,disabled,configured_initial,1.0,1.0,0.0,166,0.08316039412232785,0.006915651150580901,0.0016,0.005315651150580901,0.0,0.0,False,1.0,0.0,1.0,0.0
306,55091,high_dynamic_sweep_l56__high_mass_seen,121,101.38909100901297,True,False,0.23888053275807156,55091,uniform,disabled,configured_initial,1.0,1.0,0.0,121,0.08161222490373368,0.006660555253737608,0.0016,0.005060555253737608,0.0,0.0,False,1.0,0.0,1.0,0.0
307,55257,high_dynamic_accel_turn_l56__high_mass_seen,166,114.11755493875913,True,False,0.24407464929495798,55257,uniform,disabled,configured_initial,1.0,1.0,0.0,166,0.09286509380606008,0.008623925647608338,0.0016,0.007023925647608338,0.0,0.0,False,1.0,0.0,1.0,0.0
308,55383,high_dynamic_sweep_l56__nominal_seen,126,101.56857261580251,True,False,0.2413628506647939,55383,uniform,disabled,configured_initial,1.0,1.0,0.0,126,0.07803912875738223,0.006090105617211282,0.0016,0.004490105617211282,0.0,0.0,False,1.0,0.0,1.0,0.0
309,55553,high_dynamic_accel_turn_l56__high_mass_seen,170,113.18038295800997,True,False,0.24846227830543838,55553,uniform,disabled,configured_initial,1.0,1.0,0.0,170,0.09546474299847654,0.009113517155765175,0.0016,0.007513517155765175,0.0,0.0,False,1.0,0.0,1.0,0.0
310,55680,high_dynamic_sweep_l56__long_delay_seen,127,102.06895158673592,True,False,0.2151500495000019,55680,uniform,disabled,configured_initial,1.0,1.0,0.0,127,0.07085536297224002,0.005020482461927881,0.0016,0.0034204824619278812,0.0,0.0,False,1.0,0.0,1.0,0.0
311,55822,high_dynamic_chicane_l56__high_mass_seen,142,105.49700609470796,True,False,0.23400465881183494,55822,uniform,disabled,configured_initial,1.0,1.0,0.0,142,0.1275141579026506,0.016259860465622115,0.0016,0.014659860465622114,0.0,0.0,False,1.0,0.0,1.0,0.0
312,55940,high_dynamic_accel_straight_l56__long_delay_seen,118,99.78466301370128,True,False,0.24654418507780979,55940,uniform,disabled,configured_initial,1.0,1.0,0.0,118,0.048593975145907235,0.00236137442048105,0.0016,0.0007613744204810499,0.0,0.0,False,1.0,0.0,1.0,0.0
313,56062,high_dynamic_sweep_l56__nominal_seen,122,102.3400562147439,True,False,0.2473359005314783,56062,uniform,disabled,configured_initial,1.0,1.0,0.0,122,0.05990074428080448,0.0035880991653943306,0.0016,0.0019880991653943303,0.0,0.0,False,1.0,0.0,1.0,0.0
314,56179,high_dynamic_accel_straight_l56__long_delay_seen,117,100.24434661020189,True,False,0.23584101461983734,56179,uniform,disabled,configured_initial,1.0,1.0,0.0,117,0.04045491597286126,0.001636600226371265,0.0016,3.660022637126496e-05,0.0,0.0,False,1.0,0.0,1.0,0.0
315,56304,high_dynamic_accel_straight_l56__nominal_seen,125,99.57280046589031,True,False,0.24538286510114668,56304,uniform,disabled,configured_initial,1.0,1.0,0.0,125,0.0484115614663693,0.002343679283612053,0.0016,0.000743679283612053,0.0,0.0,False,1.0,0.0,1.0,0.0
316,56422,high_dynamic_sweep_l56__long_delay_seen,118,102.44817073663839,True,False,0.22313141420953925,56422,uniform,disabled,configured_initial,1.0,1.0,0.0,118,0.06081195230666772,0.00369809354334843,0.0016,0.00209809354334843,0.0,0.0,False,1.0,0.0,1.0,0.0
317,56565,high_dynamic_chicane_l56__high_mass_seen,143,105.24671605864756,True,False,0.2023008746445436,56565,uniform,disabled,configured_initial,1.0,1.0,0.0,143,0.12761423329565982,0.01628539253963909,0.0016,0.014685392539639089,0.0,0.0,False,1.0,0.0,1.0,0.0
318,56711,high_dynamic_chicane_l56__high_mass_seen,146,104.80481236281864,True,False,0.2109389147139541,56711,uniform,disabled,configured_initial,1.0,1.0,0.0,146,0.13271102973685892,0.017612217413817452,0.0016,0.01601221741381745,0.0,0.0,False,1.0,0.0,1.0,0.0
319,56847,high_dynamic_chicane_l56__nominal_seen,136,105.02426545230384,True,False,0.2398709193569925,56847,uniform,disabled,configured_initial,1.0,1.0,0.0,136,0.12755411131113845,0.016270051312374297,0.0016,0.014670051312374296,0.0,0.0,False,1.0,0.0,1.0,0.0
320,56987,high_dynamic_chicane_l56__high_mass_seen,140,105.9889018625349,True,False,0.22707034374834334,56987,uniform,disabled,configured_initial,1.0,1.0,0.0,140,0.12207035469817916,0.01490117149613927,0.0016,0.013301171496139269,0.0,0.0,False,1.0,0.0,1.0,0.0
321,57127,high_dynamic_chicane_l56__long_delay_seen,140,105.68739981327039,True,False,0.2084742805095131,57127,uniform,disabled,configured_initial,1.0,1.0,0.0,140,0.12803711925557013,0.016393503907265086,0.0016,0.014793503907265085,0.0,0.0,False,1.0,0.0,1.0,0.0
322,57277,high_dynamic_accel_turn_l56__nominal_seen,150,113.35946755585525,True,False,0.23859195169820085,57277,uniform,disabled,configured_initial,1.0,1.0,0.0,150,0.10734338343729856,0.011522601967766902,0.0016,0.009922601967766901,0.0,0.0,False,1.0,0.0,1.0,0.0
323,57399,high_dynamic_accel_straight_l56__long_delay_seen,122,100.16626385580085,True,False,0.22509677001314868,57399,uniform,disabled,configured_initial,1.0,1.0,0.0,122,0.04596673476150391,0.002112940704634452,0.0016,0.0005129407046344521,0.0,0.0,False,1.0,0.0,1.0,0.0
324,57533,high_dynamic_chicane_l56__long_delay_seen,134,105.47533566365423,True,False,0.21552210187203555,57533,uniform,disabled,configured_initial,1.0,1.0,0.0,134,0.1285931922382327,0.01653620909001907,0.0016,0.014936209090019071,0.0,0.0,False,1.0,0.0,1.0,0.0
325,57651,high_dynamic_sweep_l56__nominal_seen,118,102.3095526953378,True,False,0.2479087086993008,57651,uniform,disabled,configured_initial,1.0,1.0,0.0,118,0.06543496753306971,0.004281734976053887,0.0016,0.002681734976053887,0.0,0.0,False,1.0,0.0,1.0,0.0
326,57805,high_dynamic_accel_turn_l56__long_delay_seen,154,113.82006773515886,True,False,0.2388597771356575,57805,uniform,disabled,configured_initial,1.0,1.0,0.0,154,0.09987271602295736,0.009974559405802283,0.0016,0.008374559405802283,0.0,0.0,False,1.0,0.0,1.0,0.0
327,57929,high_dynamic_sweep_l56__long_delay_seen,124,102.90167464671609,True,False,0.22937064531527993,57929,uniform,disabled,configured_initial,1.0,1.0,0.0,124,0.04846791122890351,0.002349138418892871,0.0016,0.000749138418892871,0.0,0.0,False,1.0,0.0,1.0,0.0
328,58070,high_dynamic_chicane_l56__low_friction_seen,141,106.14342719128629,True,False,0.22011514081248146,58070,uniform,disabled,configured_initial,1.0,1.0,0.0,141,0.11701167776742455,0.013691732733947597,0.0016,0.012091732733947596,0.0,0.0,False,1.0,0.0,1.0,0.0
329,58224,high_dynamic_accel_turn_l56__nominal_seen,154,112.7130547884112,True,False,0.24732140917189172,58224,uniform,disabled,configured_initial,1.0,1.0,0.0,154,0.10869840839334163,0.011815343987245683,0.0016,0.010215343987245683,0.0,0.0,False,1.0,0.0,1.0,0.0
330,58360,high_dynamic_accel_straight_l56__low_friction_seen,136,99.25480123082497,True,False,0.24931895119094474,58360,uniform,disabled,configured_initial,1.0,1.0,0.0,136,0.03778413241897444,0.0014276406626545957,0.0016,-0.0001723593373454044,0.0,0.0,True,1.0,0.0,1.0,0.0
331,58481,high_dynamic_sweep_l56__long_delay_seen,121,102.9409841884547,True,False,0.23271427620485077,58481,uniform,disabled,configured_initial,1.0,1.0,0.0,121,0.05368439148300991,0.0028820138889010666,0.0016,0.0012820138889010665,0.0,0.0,False,1.0,0.0,1.0,0.0
332,58615,high_dynamic_chicane_l56__high_mass_seen,134,105.33724988077918,True,False,0.23943051525996453,58615,uniform,disabled,configured_initial,1.0,1.0,0.0,134,0.13035717292825696,0.01699299253384749,0.0016,0.015392992533847488,0.0,0.0,False,1.0,0.0,1.0,0.0
333,58749,high_dynamic_sweep_l56__low_friction_seen,134,100.80780015090728,True,False,0.24463582174171222,58749,uniform,disabled,configured_initial,1.0,1.0,0.0,134,0.08367270024364545,0.007001120766062945,0.0016,0.005401120766062945,0.0,0.0,False,1.0,0.0,1.0,0.0
334,58899,high_dynamic_accel_turn_l56__long_delay_seen,150,113.48428247346035,True,False,0.23280682231595543,58899,uniform,disabled,configured_initial,1.0,1.0,0.0,150,0.10318457948203656,0.01064705744288472,0.0016,0.00904705744288472,0.0,0.0,False,1.0,0.0,1.0,0.0
335,59024,high_dynamic_accel_straight_l56__long_delay_seen,125,100.41205827519713,True,False,0.23846279778026705,59024,uniform,disabled,configured_initial,1.0,1.0,0.0,125,0.030480070822389498,0.0009290347173378795,0.0016,-0.0006709652826621205,0.0,0.0,True,1.0,0.0,1.0,0.0
336,59147,high_dynamic_sweep_l56__nominal_seen,123,102.13040595965464,True,False,0.23420331276978737,59147,uniform,disabled,configured_initial,1.0,1.0,0.0,123,0.06591275752379919,0.004344491604391147,0.0016,0.0027444916043911473,0.0,0.0,False,1.0,0.0,1.0,0.0
337,59269,high_dynamic_accel_straight_l56__nominal_seen,122,100.58258953872398,True,False,0.23259070720571215,59269,uniform,disabled,configured_initial,1.0,1.0,0.0,122,0.0307981235138806,0.0009485244119762453,0.0016,-0.0006514755880237548,0.0,0.0,True,1.0,0.0,1.0,0.0
338,59392,high_dynamic_sweep_l56__long_delay_seen,123,102.47238602809193,True,False,0.23331657728397492,59392,uniform,disabled,configured_initial,1.0,1.0,0.0,123,0.0574667700818721,0.00330242966364275,0.0016,0.00170242966364275,0.0,0.0,False,1.0,0.0,1.0,0.0
339,59527,high_dynamic_chicane_l56__nominal_seen,135,106.33777439398413,True,False,0.21841520388292734,59527,uniform,disabled,configured_initial,1.0,1.0,0.0,135,0.12168423152016476,0.014807052200653058,0.0016,0.013207052200653057,0.0,0.0,False,1.0,0.0,1.0,0.0
340,59653,high_dynamic_accel_straight_l56__nominal_seen,126,100.04885220769773,True,False,0.24226935129334057,59653,uniform,disabled,configured_initial,1.0,1.0,0.0,126,0.02953558998994171,0.0008723510760539449,0.0016,-0.0007276489239460552,0.0,0.0,True,1.0,0.0,1.0,0.0
341,59788,high_dynamic_chicane_l56__nominal_seen,135,108.67217334076682,True,False,0.20604659826470215,59788,uniform,disabled,configured_initial,1.0,1.0,0.0,135,0.1067970894532822,0.01140561831569236,0.0016,0.00980561831569236,0.0,0.0,False,1.0,0.0,1.0,0.0
342,59922,high_dynamic_chicane_l56__nominal_seen,134,108.1509728121149,True,False,0.20261209514552184,59922,uniform,disabled,configured_initial,1.0,1.0,0.0,134,0.11111894124034354,0.01234741910237492,0.0016,0.010747419102374919,0.0,0.0,False,1.0,0.0,1.0,0.0
