ablation_block,applied_control_jerk,arm,block_order,boundary_violation,boundary_violation_steps,collision,collision_free,conflict_q05_clearance,conflict_q05_used_episode_fallback,conflict_traversal_censored,conflict_traversal_time_failure_penalized_s,conflict_window_sample_count,direction_switch_count,failure_penalized_steps,final_goal_distance,minimum_clearance,model_block,path_progress_m_max,planner_compute_ms_p95_health_only,planner_deadline_miss_rate_health_only,premature_reverse_count,release_delay_censored_events,release_delay_event_count,release_delay_max_s,release_delay_mean_s,risk_or_raw_closing_steps,safe_success,seed,spin_steps,split,steps,stuck_steps,three_phase_oscillation_count,time_to_goal_s,trajectory_length,zero_speed_risk_fraction,zero_speed_risk_steps
False,0.04832917022976607,B11_full_proposed,60,False,0,False,True,0.3925503167490653,False,True,40.0,97,1,324,0.2908491553037867,0.3704833008262566,2,8.519056593481809,481.85122499926365,1.0,0,0,3,0.29999999999998894,0.23333333333337417,49,True,740300351,1,ood,324,17,0,32.39999999999363,9.042722600121747,0.2857142857142857,14
False,0.03866013405876785,B10_learning_only,60,False,0,False,True,0.34437145158466564,False,True,40.0,97,0,326,0.28637792779496823,0.32694355857594726,2,8.515708030173158,469.11755000201083,1.0,0,0,0,0.0,0.0,0,True,740300351,9,ood,326,21,0,32.59999999999388,9.152676783615583,0.0,0
False,0.07962043359261271,B01_probability_only,60,False,0,False,True,0.3886402598977486,False,True,40.0,97,1,352,0.2995704094455332,0.360948921230702,2,8.512785984197013,35.23196000005555,0.0,0,0,2,0.29999999999998894,0.25000000000002787,33,True,740300351,3,ood,352,31,0,35.199999999997054,9.445681736779747,0.2727272727272727,9
False,0.04445538914124105,B00_strong_nominal_mppi,60,False,0,False,True,0.33788698440073106,False,True,40.0,97,0,309,0.2917990022793853,0.3165486759454458,2,8.509037909370276,9.60486000039964,0.0,0,0,0,0.0,0.0,0,True,740300351,1,ood,309,14,0,30.899999999993753,8.623127515806642,0.0,0
False,0.02291877759991333,B11_full_proposed,61,False,0,False,True,0.36005131216684877,False,False,5.799999999999573,30,1,299,0.2993374554740038,0.351145633128796,0,8.500745866194848,483.87595000021975,1.0,0,0,1,0.19999999999999996,0.19999999999999996,16,True,740300036,0,ood,299,9,0,29.899999999994307,8.77288318006083,0.625,10
False,0.021158994006308194,B10_learning_only,61,False,0,False,True,0.32841854642048707,False,False,5.799999999999573,30,0,297,0.29866410154469675,0.32664720355345245,0,8.504040303321784,467.68232000104035,1.0,0,0,0,0.0,0.0,0,True,740300036,7,ood,297,21,0,29.699999999994418,8.517488048416539,0.0,0
False,0.062366110502778745,B01_probability_only,61,False,0,False,True,0.3689546840627657,False,False,6.09999999999954,30,1,388,0.2955883169662205,0.36064919083067637,0,8.560585818328832,33.49620000080904,0.0,0,0,1,0.19999999999999996,0.19999999999999996,16,True,740300036,0,ood,388,28,0,38.800000000001454,9.482070172393218,0.6875,11
False,0.019379115804102755,B00_strong_nominal_mppi,61,False,0,False,True,0.3209052120077035,False,False,5.499999999999606,30,0,295,0.27786172126585895,0.31857574182627935,0,8.522697710149334,9.534369999892078,0.0,0,0,0,0.0,0.0,0,True,740300036,3,ood,295,16,0,29.49999999999453,8.528168565938879,0.0,0
False,0.04619907880635176,B00_strong_nominal_mppi,62,False,0,False,True,0.6380782898030942,False,False,5.6000000000003585,42,0,300,0.29007622263217975,0.39719911314142287,2,8.510926389853784,9.69134000079066,0.0,0,0,0,0.0,0.0,0,True,740200261,0,id,300,8,0,29.99999999999425,8.658252499017104,0.0,0
False,0.06376744104623931,B01_probability_only,62,False,0,False,True,1.0796154594267304,False,False,5.099999999998504,42,0,385,0.294223676070066,0.39754289867986736,2,8.514100862544762,32.05000000234577,0.0,0,0,1,0.2000000000000668,0.2000000000000668,35,True,740200261,0,id,385,25,0,38.50000000000109,9.115327940727452,0.0,0
False,0.055088778850814174,B10_learning_only,62,False,0,False,True,0.6159279631531037,False,False,7.399999999999272,42,2,343,0.27917647487743225,0.39754289867986736,2,8.522962615920315,466.1831900022662,1.0,0,0,0,0.0,0.0,0,True,740200261,2,id,343,12,0,34.299999999995954,9.630989706965343,0.0,0
False,0.04191748457358342,B11_full_proposed,62,False,0,False,True,0.9335521869918855,False,False,4.59999999999958,42,0,306,0.2908247769194475,0.39754289867986736,2,8.513764184546535,480.7718250021935,1.0,0,0,2,0.2000000000000668,0.2000000000000668,49,True,740200261,0,id,306,14,0,30.59999999999392,8.627313891242453,0.1836734693877551,9
True,0.023661945727133763,B10_learning_only,63,False,0,False,True,0.32595636384458826,False,True,40.0,30,1,308,0.285569037283151,0.32327778721088396,0,8.514960795182532,467.99642500009213,1.0,1,0,0,0.0,0.0,0,True,740200001,12,id,308,20,0,30.79999999999381,8.622948843058905,0.0,0
True,0.02271122247989913,B11_full_proposed,63,False,0,False,True,0.36003830828657535,False,True,40.0,30,1,307,0.2910985044622901,0.35103565782097124,0,8.510741826171037,481.1991200003831,1.0,0,0,1,0.29999999999998894,0.29999999999998894,16,True,740200001,0,id,307,8,0,30.699999999993864,8.812466505276134,0.625,10
True,0.023232752887383364,A_full_ordinary_imm,63,False,0,False,True,0.36003830828657535,False,True,40.0,30,1,305,0.2925262115726152,0.35103565782097124,0,8.508400091104793,481.3916600010998,1.0,0,0,1,0.29999999999998894,0.29999999999998894,16,True,740200001,0,id,305,8,0,30.499999999993975,8.80950212563465,0.625,10
True,0.022735315088490835,A_no_icode,63,False,0,False,True,0.36003830828657535,False,True,40.0,30,1,304,0.2888527408964785,0.35103565782097124,0,8.511322873408847,110.94236499957333,0.6151315789473685,0,0,1,0.29999999999998894,0.29999999999998894,16,True,740200001,0,id,304,8,0,30.39999999999403,8.81007684151967,0.625,10
True,0.023358614908624814,A_fixed_hss,63,False,0,False,True,0.33666980556625464,False,True,40.0,30,1,305,0.2901058883739156,0.3335327798593034,0,8.509943247245696,403.22232000035,1.0,0,0,1,0.4999999999999669,0.4999999999999669,16,True,740200001,4,id,305,13,0,30.499999999993975,8.717039779271158,0.75,12
True,0.06468837732051852,B01_probability_only,63,False,0,False,True,0.368938056692696,False,True,40.0,30,1,379,0.2962334351937148,0.3605085024532917,0,8.56229144674409,33.77937999975983,0.0,0,0,1,0.499999999999978,0.499999999999978,15,True,740200001,0,id,379,13,0,37.900000000000354,9.46349786918863,0.6,9
True,0.019394114453819732,B00_strong_nominal_mppi,63,False,0,False,True,0.31616455535909044,False,True,40.0,30,0,295,0.29168922848445505,0.313927783466301,0,8.509241655441446,9.730140001920518,0.0,0,0,0,0.0,0.0,0,True,740200001,1,id,295,16,0,29.49999999999453,8.51622528545922,0.0,0
True,0.06652949269821731,B01_probability_only,64,False,0,False,True,0.4812094567859907,False,True,40.0,131,0,400,0.4512267355272425,0.3957058722729042,1,8.417960273598027,32.721200000924,0.0,0,0,3,0.8000000000000007,0.5333333333333042,64,False,740200016,0,id,400,54,0,,8.940085912934034,0.640625,41
True,0.06392910591328739,B00_strong_nominal_mppi,64,False,0,False,True,0.2846441652754386,False,False,9.399999999998997,131,0,343,0.2894235008447272,0.2793812187233562,1,9.009512093877884,10.11608000153501,0.0,0,0,0,0.0,0.0,0,True,740200016,1,id,343,10,0,34.299999999995954,9.651689293280938,0.0,0
True,0.05866594825788094,B10_learning_only,64,False,0,False,True,0.47978041135518074,False,True,40.0,131,2,375,0.28827729344735903,0.3957058722729042,1,8.593785774131511,469.3672499997774,1.0,1,0,0,0.0,0.0,0,True,740200016,8,id,375,13,0,37.499999999999865,10.496435632569176,0.0,0
True,0.04373243417469388,B11_full_proposed,64,False,0,False,True,0.4812094567859907,False,True,40.0,131,2,368,0.290823104418269,0.3957058722729042,1,8.669652968174548,490.8255700020162,1.0,0,0,4,0.9000000000000008,0.3750000000000059,114,True,740200016,0,id,368,20,0,36.79999999999901,9.541194475724005,0.14035087719298245,16
True,0.04036813037083579,A_full_ordinary_imm,64,False,0,False,True,0.4812094567859907,False,True,40.0,131,2,367,0.28311161203323104,0.3957058722729042,1,8.650528856094773,485.2458800007298,1.0,0,0,4,0.9000000000000008,0.4999999999999366,108,True,740200016,0,id,367,20,0,36.69999999999889,9.318626321529866,0.2037037037037037,22
True,0.046464938211405286,A_no_icode,64,False,0,False,True,0.4812094567859907,False,True,40.0,131,0,368,0.2953646478358644,0.3957058722729042,1,8.606962507695343,110.30809999847406,0.5978260869565217,0,0,5,1.3000000000004341,0.560000000000056,103,True,740200016,1,id,368,28,0,36.79999999999901,9.489798678725395,0.14563106796116504,15
True,0.04646952953661427,A_fixed_hss,64,False,0,False,True,0.4812094567859907,False,True,40.0,131,2,365,0.29686854419409137,0.3957058722729042,1,8.65631412922988,418.37682000114,1.0,0,0,2,0.2000000000000668,0.19999999999997797,106,True,740200016,1,id,365,18,0,36.49999999999864,9.415952161793205,0.16981132075471697,18
False,0.03949393420864289,B11_full_proposed,65,False,0,False,True,0.05987961049275203,False,True,40.0,81,1,340,0.29835756277818554,0.058736983943802,2,8.611378500638715,480.16715999947337,1.0,0,0,3,2.8000000000018233,1.100000000000593,48,True,740300032,0,ood,340,47,0,33.99999999999559,8.98823242532109,0.4375,21
False,0.025972951888229734,B10_learning_only,65,False,0,False,True,0.3255752589085678,False,True,40.0,46,0,305,0.27687878789871806,0.29213339691235196,2,8.52345293258589,467.3957800005155,1.0,0,0,0,0.0,0.0,0,True,740300032,14,ood,305,27,0,30.499999999993975,8.55133787016924,0.0,0
False,0.09089142164579532,B01_probability_only,65,False,0,False,True,0.38437128910608415,False,True,40.0,84,5,400,0.5340565303966064,0.36040767323766887,2,8.367343129078579,35.49582499981624,0.0,0,0,3,0.5999999999999892,0.33333333333340387,77,False,740300032,0,ood,400,33,1,,10.70000861212597,0.4935064935064935,38
False,0.029176095553896792,B00_strong_nominal_mppi,65,False,0,False,True,0.3214501033690246,False,True,40.0,41,0,300,0.28960804500043763,0.31505850151764825,2,8.510392636804365,9.65701000077388,0.0,0,0,0,0.0,0.0,0,True,740300032,4,ood,300,17,0,29.99999999999425,8.588337863889764,0.0,0
False,0.04007708894641269,B00_strong_nominal_mppi,66,False,0,False,True,0.27410947165548294,False,False,3.4000000000011354,31,0,289,0.28349350352846203,0.26330214447714184,2,8.517071500744704,10.28419999856851,0.0,0,0,0,0.0,0.0,0,True,740300176,1,ood,289,7,0,28.89999999999486,8.68261459620137,0.0,0
False,0.08830442659516409,B11_full_proposed,66,False,0,True,False,0.39190423616849807,False,True,40.0,31,2,400,6.6559958502327286,-0.028593440622282862,2,2.154716058883232,486.53535999910673,1.0,0,0,1,0.2000000000000668,0.2000000000000668,65,False,740300176,9,ood,173,35,0,,3.5399287148743013,0.46153846153846156,30
False,0.03486236493080473,B10_learning_only,66,False,0,False,True,0.39394576906016615,False,False,3.4000000000011354,31,0,290,0.2991774641381258,0.3839680081997512,2,8.501295742321172,485.5619249992742,1.0,0,0,0,0.0,0.0,0,True,740300176,3,ood,290,8,0,28.999999999994806,8.709799064317794,0.0,0
False,0.05598934507239862,B01_probability_only,66,False,0,False,True,0.9250237102815367,False,False,3.4000000000011354,31,0,369,0.29554827608503853,0.39754403647374514,2,8.553221962600567,34.802339999441756,0.0,0,0,1,0.2000000000000668,0.2000000000000668,14,True,740300176,0,ood,369,25,0,36.89999999999913,9.187802289753936,0.0,0
False,0.027902622955263755,B00_strong_nominal_mppi,67,False,0,False,True,0.31234288420050466,False,False,6.9999999999994404,36,0,302,0.2970003220470867,0.31095965521426283,2,8.503022574737681,9.51615500052867,0.0,0,0,0,0.0,0.0,0,True,740200057,9,id,302,18,0,30.19999999999414,8.539844207805507,0.0,0
False,0.05998269741479578,B01_probability_only,67,False,0,False,True,0.3699530862805871,False,False,7.299999999999407,36,1,394,0.29511510954220443,0.3608780533571708,2,8.560524975721606,33.4950350010331,0.0,0,0,2,0.19999999999997797,0.19999999999997797,22,True,740200057,0,id,394,26,0,39.40000000000219,9.438130626332576,0.6363636363636364,14
False,0.02294169646199357,B10_learning_only,67,False,0,False,True,0.3300474976005184,False,False,7.499999999999385,36,1,312,0.2953086224968332,0.327485973002816,2,8.5049117717723,466.8761850009105,1.0,1,0,0,0.0,0.0,0,True,740200057,10,id,312,27,0,31.199999999993587,8.575539445246465,0.0,0
False,0.026434218172922578,B11_full_proposed,67,False,0,False,True,0.355427485263871,False,False,6.9999999999994404,36,1,304,0.2902349094888128,0.34306718944289005,2,8.51269632789288,480.7104049988993,1.0,0,0,2,0.29999999999996696,0.24999999999997247,24,True,740200057,0,id,304,14,0,30.39999999999403,8.75587230691976,0.5833333333333334,14
False,0.05206784924765122,B10_learning_only,68,False,0,False,True,0.3373919587690602,False,False,11.600000000000353,70,0,328,0.28357995981854706,0.32728937516629264,1,8.51678077864953,466.79133500074386,1.0,0,0,0,0.0,0.0,0,True,740300238,12,ood,328,25,0,32.79999999999412,9.177962407568945,0.0,0
False,0.08484447649222047,B01_probability_only,68,False,0,False,True,0.3716145679812346,False,False,20.69999999999491,70,5,400,0.6634381048672808,0.17493779841533452,1,8.140913967947677,32.778790001975665,0.0,0,0,2,1.4999999999991687,0.9499999999995677,82,False,740300238,12,ood,400,32,0,,10.62454939304901,0.34146341463414637,28
False,0.05220731259272173,B00_strong_nominal_mppi,68,False,0,False,True,0.3287795553997781,False,False,10.30000000000112,70,0,304,0.2947188207093153,0.31770091377632836,1,8.505646031605943,9.787899999901128,0.0,0,0,0,0.0,0.0,0,True,740300238,2,ood,304,17,0,30.39999999999403,8.660772951211918,0.0,0
False,0.05957296525302139,B11_full_proposed,68,False,0,False,True,0.3632312525710217,False,False,20.999999999995012,70,3,400,0.7929192860658694,0.1199159490474293,1,8.007227539051147,480.15947000239976,1.0,0,0,4,2.099999999998836,0.6749999999997396,105,False,740300238,13,ood,400,46,0,,10.097593601004105,0.3238095238095238,34
True,0.05171163385698362,A_no_icode,69,False,0,False,True,0.38479832307344375,False,False,18.79999999999925,126,1,332,0.2865663885344823,0.3427156720938833,1,8.516889252180183,110.54619499936962,0.5602409638554217,0,0,5,0.49999999999994493,0.25999999999998913,77,True,740200033,0,id,332,18,0,33.19999999999461,8.96733626817071,0.2987012987012987,23
True,0.04910370650370438,A_fixed_hss,69,False,0,False,True,0.36063771902421043,False,False,19.199999999999115,126,1,330,0.2875695766155009,0.331570268744797,1,8.520403007374947,418.91241499888565,1.0,0,0,5,0.5999999999999339,0.2999999999999847,75,True,740200033,2,id,330,18,0,32.999999999994365,8.920348903444584,0.26666666666666666,20
True,0.06548785300757322,B01_probability_only,69,False,0,False,True,0.3895396231879118,False,False,19.699999999999015,126,1,391,0.29869149686923846,0.35116206810583983,1,8.527199123221074,32.88754999994126,0.0,0,0,4,0.9999999999998899,0.4249999999999754,44,True,740200033,1,id,391,26,0,39.10000000000182,9.364292606786004,0.38636363636363635,17
True,0.061791672915993134,B00_strong_nominal_mppi,69,False,0,False,True,0.3405432590182871,False,False,18.09999999999995,126,0,318,0.2935610713922171,0.31802410215420107,1,8.506753343516753,9.663410000030126,0.0,0,0,0,0.0,0.0,0,True,740200033,0,id,318,24,0,31.799999999993254,8.703929992126547,0.0,0
True,0.04813412340590871,B10_learning_only,69,False,0,False,True,0.3438937038686468,False,False,18.499999999999147,126,1,329,0.2940107481537763,0.3230356919615899,1,8.509624113119958,467.7114600017376,1.0,0,0,0,0.0,0.0,0,True,740200033,13,id,329,23,0,32.89999999999424,9.054482443969988,0.0,0
True,0.05012921459373085,B11_full_proposed,69,False,0,False,True,0.38479832307344375,False,False,18.89999999999928,126,1,331,0.29001134126762246,0.3427156720938833,1,8.510441426903231,482.4196999998094,1.0,0,0,5,0.49999999999994493,0.25999999999998924,84,True,740200033,0,id,331,15,0,33.09999999999449,8.959953127900803,0.27380952380952384,23
True,0.04892254963149414,A_full_ordinary_imm,69,False,0,False,True,0.38479832307344375,False,False,19.29999999999906,126,1,335,0.2856354744903466,0.3427156720938833,1,8.514366522997276,482.0498499990208,1.0,0,0,5,0.49999999999994493,0.25999999999998924,78,True,740200033,0,id,335,15,0,33.49999999999498,8.922930884828105,0.358974358974359,28
False,0.05878051683843155,B11_full_proposed,70,False,0,False,True,0.4245798966293047,False,False,11.99999999999982,74,2,328,0.2964661877641086,0.39569515276317924,1,8.503827662259134,482.6026649996493,1.0,0,0,2,0.8999999999999784,0.5500000000000226,48,True,740200008,0,id,328,19,0,32.79999999999412,8.986221396593272,0.20833333333333334,10
False,0.0593098366148886,B00_strong_nominal_mppi,70,False,0,False,True,0.4198048505446242,False,False,10.800000000001509,74,0,305,0.2912653307489592,0.3953349564301847,1,8.509179473843906,9.705579998262692,0.0,0,0,0,0.0,0.0,0,True,740200008,3,id,305,9,0,30.499999999993975,8.792284752896888,0.0,0
False,0.06901668193126774,B01_probability_only,70,False,0,False,True,0.4245798966293047,False,False,19.69999999999564,74,2,400,0.49868398914370193,0.2493627543333059,1,8.301953959300343,34.86137499839969,0.0,0,0,3,0.8999999999999895,0.6333333333331747,99,False,740200008,14,id,400,46,0,,10.142914918176299,0.3434343434343434,34
False,0.04004994145432261,B10_learning_only,70,False,0,False,True,0.42118880350798016,False,False,10.800000000001198,74,0,302,0.2997408232894529,0.39569515276317924,1,8.501651143271214,466.3321400008499,1.0,0,0,0,0.0,0.0,0,True,740200008,8,id,302,11,0,30.19999999999414,8.999970078996771,0.0,0
True,0.025789161438549393,A_no_icode,71,False,0,False,True,0.36128468203682146,False,False,6.6999999999994735,32,1,308,0.2867549990217993,0.35159858246816866,0,8.513533077130424,111.09288000152446,0.7467532467532467,0,0,2,0.5999999999999781,0.39999999999997804,17,True,740200137,0,id,308,9,0,30.79999999999381,8.985054090718911,0.5294117647058824,9
True,0.03112535137461394,A_fixed_hss,71,False,0,False,True,0.3451740461701254,False,False,6.2999999999995175,32,1,301,0.2938527130063502,0.3365208414476797,0,8.506270471536519,406.73210000022664,1.0,0,0,1,0.19999999999997797,0.19999999999997797,18,True,740200137,1,id,301,14,0,30.099999999994196,8.793835792859669,0.7777777777777778,14
True,0.06538583504468189,B01_probability_only,71,False,0,False,True,0.36949120678354597,False,False,6.5999999999994845,32,1,374,0.29771159465005814,0.3608302103231775,0,8.551550093389082,33.2163449984364,0.0,0,0,2,0.19999999999998885,0.1999999999999834,20,True,740200137,0,id,374,13,0,37.39999999999974,9.511364912962101,0.5,10
True,0.02412654987773333,B00_strong_nominal_mppi,71,False,0,False,True,0.3197089919191218,False,False,5.899999999999562,32,0,297,0.2835532413200338,0.3162294250867953,0,8.516450362962916,9.580339999956777,0.0,0,0,0,0.0,0.0,0,True,740200137,0,id,297,16,0,29.699999999994418,8.565768708582905,0.0,0
True,0.022448942030975902,B10_learning_only,71,False,0,False,True,0.32385817492113106,False,False,6.4999999999994955,32,0,301,0.29335663723312105,0.3216708199701537,0,8.50740238825017,468.8082000029681,1.0,0,0,0,0.0,0.0,0,True,740200137,12,id,301,23,0,30.099999999994196,8.526732709887447,0.0,0
True,0.028772313438389825,B11_full_proposed,71,False,0,False,True,0.36128468203682146,False,False,6.5999999999994845,32,1,307,0.29500489347119546,0.35159858246816866,0,8.505013726867713,482.99121000054583,1.0,0,0,2,0.5999999999999781,0.39999999999997804,17,True,740200137,0,id,307,9,0,30.699999999993864,8.992713444532397,0.5294117647058824,9
True,0.028613087028580664,A_full_ordinary_imm,71,False,0,False,True,0.36128468203682146,False,False,6.5999999999994845,32,1,307,0.29283952318952794,0.35159858246816866,0,8.507891625118937,483.8704800004052,1.0,0,0,2,0.5999999999999781,0.39999999999997804,17,True,740200137,0,id,307,9,0,30.699999999993864,8.996467638944898,0.5294117647058824,9
False,0.02314729050015757,B11_full_proposed,72,False,0,False,True,0.36080388610970454,False,False,6.4999999999994955,33,1,302,0.2951784675385839,0.3512430006518422,0,8.505856684561467,482.1624600010182,1.0,0,0,1,0.3999999999999668,0.3999999999999668,17,True,740200167,0,id,302,10,0,30.19999999999414,8.848117214939423,0.5882352941176471,10
False,0.027266585515452017,B00_strong_nominal_mppi,72,False,0,False,True,0.32077631806822826,False,False,6.1999999999995286,33,0,298,0.2890314563903489,0.31706382612957296,0,8.51096903335691,9.86644000022352,0.0,0,0,0,0.0,0.0,0,True,740200167,3,id,298,19,0,29.799999999994363,8.561335290662814,0.0,0
False,0.06611560350825055,B01_probability_only,72,False,0,False,True,0.3696069402665275,False,False,7.099999999999429,33,1,382,0.29611674552587947,0.3607477252852923,0,8.560239443599638,33.57171000116068,0.0,0,0,1,0.4999999999999558,0.4999999999999558,17,True,740200167,0,id,382,12,0,38.20000000000072,9.568148122987827,0.5882352941176471,10
False,0.0236904653555915,B10_learning_only,72,False,0,False,True,0.3305394971709382,False,False,6.7999999999994625,33,0,308,0.29378280695640663,0.32841121931113415,0,8.506263655517742,465.0923500006684,1.0,0,0,0,0.0,0.0,0,True,740200167,12,id,308,23,0,30.79999999999381,8.552808870363261,0.0,0
False,0.07147590071860437,B00_strong_nominal_mppi,73,False,0,False,True,0.3934783729642539,False,True,40.0,139,0,317,0.29759746665399706,0.28566102500648116,0,8.556190195866826,9.776939998846501,0.0,0,0,0,0.0,0.0,0,True,740300333,3,ood,317,12,0,31.69999999999331,8.819906867186505,0.0,0
False,0.06777369979042173,B11_full_proposed,73,False,0,False,True,0.49213951700118985,False,True,40.0,139,6,400,0.3683428967533746,0.39189995374070463,0,8.435152881914174,408.60633500269614,1.0,0,0,5,0.7999999999995566,0.4799999999998361,91,False,740300333,7,ood,400,36,1,,10.216308689255525,0.3076923076923077,28
False,0.044784238458040526,B10_learning_only,73,False,0,False,True,0.47457609937355794,False,True,40.0,139,0,323,0.2887167956767791,0.3957118626024173,0,8.62322237518944,395.2438800017262,1.0,0,0,0,0.0,0.0,0,True,740300333,7,ood,323,12,0,32.29999999999351,9.596409761748017,0.0,0
False,0.07159903356255393,B01_probability_only,73,False,0,False,True,0.49213951700118985,False,True,40.0,139,2,400,0.29772898948018994,0.3957118626024173,0,8.519234810100714,32.590704999893205,0.0,0,0,3,0.9000000000000008,0.4333333333333189,63,True,740300333,5,ood,400,48,0,40.00000000000292,9.146757869845242,0.3968253968253968,25
True,0.055263324798198316,A_fixed_hss,74,False,0,False,True,0.47501436365623284,False,True,40.0,127,2,361,0.2834882101219821,0.3957116811347223,1,8.516549069545391,417.69379999823286,1.0,0,0,4,0.2000000000000668,0.19999999999993356,83,True,740300024,0,ood,361,22,0,36.099999999998154,9.43653816425834,0.12048192771084337,10
True,0.05907448031890578,B10_learning_only,74,False,0,False,True,0.4486103341280251,False,True,40.0,127,2,345,0.28234033103400796,0.17482725106359864,1,8.518129913725355,464.2109400010668,1.0,0,0,0,0.0,0.0,0,True,740300024,15,ood,345,20,0,34.4999999999962,9.183996923775807,0.0,0
True,0.07520247445968904,B01_probability_only,74,False,0,False,True,0.4759174998567115,False,True,40.0,127,2,400,0.41103281359010446,0.3957116811347223,1,8.392348821378324,31.93518500083883,0.0,0,0,6,1.0000000000000007,0.3333333333332707,54,False,740300024,3,ood,400,43,0,,9.176734054599727,0.24074074074074073,13
True,0.06823505302249742,B00_strong_nominal_mppi,74,False,0,False,True,0.43656806203090165,False,True,40.0,127,0,337,0.2880995971577894,0.1429207019569646,1,8.51283892071812,9.70303999929456,0.0,0,0,0,0.0,0.0,0,True,740300024,8,ood,337,16,0,33.69999999999522,9.032021346848827,0.0,0
True,0.061185327024932804,A_full_ordinary_imm,74,False,0,False,True,0.4759174998567115,False,True,40.0,127,4,364,0.29373144801295675,0.3957116811347223,1,8.506268930559678,479.87805499833485,1.0,0,0,4,0.3000000000001002,0.2249999999999419,93,True,740300024,0,ood,364,24,0,36.39999999999852,9.506312823903095,0.043010752688172046,4
True,0.06031219825179228,B11_full_proposed,74,False,0,False,True,0.4759174998567115,False,True,40.0,127,2,367,0.29936640866070785,0.3957116811347223,1,8.504162907401977,479.4735999992554,1.0,0,0,2,0.19999999999988916,0.19999999999988916,108,True,740300024,0,ood,367,27,0,36.69999999999889,9.35852566547055,0.12962962962962962,14
True,0.058213345518734,A_no_icode,74,False,0,False,True,0.4759174998567115,False,True,40.0,127,2,389,0.29231620893475635,0.3957116811347223,1,8.507714959133827,109.68697999924188,0.38303341902313626,0,0,3,2.6999999999985036,1.0333333333328198,98,True,740300024,19,ood,389,51,0,38.900000000001576,9.654311327845997,0.07142857142857142,7
False,0.05030118674810389,B10_learning_only,75,False,0,False,True,0.3315787478000457,False,False,7.699999999999363,36,0,351,0.2997150569954099,0.3293602508613326,0,8.515852070425744,473.7229999991541,1.0,0,0,0,0.0,0.0,0,True,740200257,14,id,351,24,0,35.09999999999693,10.00999164653099,0.0,0
False,0.05360551614482278,B11_full_proposed,75,False,0,False,True,0.3616438461199626,False,False,6.6999999999994735,36,3,383,0.2959579419675482,0.3513463165187347,0,8.504244677668906,500.8491499989759,1.0,0,0,4,0.500000000000167,0.275000000000003,139,True,740200257,2,id,383,28,0,38.30000000000084,9.420461134065294,0.26618705035971224,37
False,0.05647778800068853,B00_strong_nominal_mppi,75,False,0,False,True,0.32148950054654624,False,False,6.8999999999994515,36,0,365,0.2761361614893474,0.042651061927959644,0,8.525775477774493,10.23334000055911,0.0,0,0,0,0.0,0.0,0,True,740200257,20,id,365,55,0,36.49999999999864,8.953807722019345,0.0,0
False,0.055465525782934816,B01_probability_only,75,False,0,False,True,0.3620115294028142,False,False,7.299999999999407,36,3,400,0.4363118784972938,0.35138426260342437,0,8.3639515292427,33.156035002866695,0.0,1,0,5,1.4999999999991687,0.5199999999997761,111,False,740200257,0,id,400,49,0,,9.072113297433242,0.32432432432432434,36
True,0.03993319978918814,A_full_ordinary_imm,76,False,0,False,True,0.42751209619821406,False,True,40.0,88,2,374,0.2970720892804739,0.15859773997553772,2,8.528448892399467,481.23858500130154,1.0,0,0,4,1.6999999999990578,0.5749999999996813,79,True,740200024,9,id,374,32,0,37.39999999999974,10.356319461895747,0.11392405063291139,9
True,0.035723639484042835,A_no_icode,76,False,0,True,False,0.42070212301134424,False,True,40.0,88,1,400,2.483154467327847,-0.02319846556735483,2,6.939520269140495,109.74121500148613,0.7555555555555555,0,0,1,0.19999999999988916,0.19999999999988916,61,False,740200024,0,id,270,17,0,,7.735206224362019,0.01639344262295082,1
True,0.04373718207990416,A_fixed_hss,76,False,0,True,False,0.40196146836350577,False,True,40.0,88,1,400,2.314028009959793,-0.030824777615117205,2,6.931747403701622,417.37429999830056,1.0,0,0,2,0.19999999999997797,0.19999999999993356,52,False,740200024,1,id,266,16,0,,7.571543976624951,0.057692307692307696,3
True,0.06770739954275454,B01_probability_only,76,False,0,False,True,0.43527386801788465,False,True,40.0,88,2,400,0.415585848949903,0.27773718992778795,2,8.41353175227425,32.81235500253387,0.0,0,0,4,0.8999999999995012,0.5499999999998062,56,False,740200024,0,id,400,31,0,,10.104599897312683,0.375,21
True,0.05194334641994588,B00_strong_nominal_mppi,76,False,0,True,False,0.270665555750946,False,True,40.0,87,0,400,1.7530272897806658,-0.03190101084779445,2,7.093867136782865,9.777949998533586,0.0,0,0,0,0.0,0.0,0,False,740200024,6,id,259,17,0,,7.236511985074542,0.0,0
True,0.04426449403533232,B10_learning_only,76,False,0,False,True,0.4095341044378385,False,True,40.0,88,0,347,0.28797384496657025,0.23926980196545566,2,8.686197565776089,466.9108800000686,1.0,0,0,0,0.0,0.0,0,True,740200024,5,id,347,11,0,34.69999999999644,10.3745459973597,0.0,0
True,0.03978137820831156,B11_full_proposed,76,False,0,False,True,0.43137093504561036,False,True,40.0,88,2,382,0.28244848166433423,0.1509570037243344,2,8.556348374261175,483.1630199971187,1.0,0,0,4,2.4999999999986144,0.7749999999995705,79,True,740200024,12,id,382,37,0,38.20000000000072,10.531723823619593,0.16455696202531644,13
